hotel_id,hotel_name,region,address,district
18860001,Aloha Hotel Quy Nhơn,Bình Định,50 Lê Lợi,Thành phố biển
16863459,Khách sạn và Căn hộ Yến Vi (Yen Vy Hotel and Apartment),Bình Định,18/7 Trần Văn Ơn,Thành phố biển
63063114,Khách sạn Mira Grand Quy Nhơn (Mira Grand Hotel Quy Nhon),Bình Định,07 Nguyễn Thị Định,Phường Nguyễn Văn Cừ
34130489,Căn hộ view biển FLC Sea Tower (FLC Sea Tower - Quy Nhon Beach),Bình Định,4 Nguyễn Trung Tín,Thành phố biển
8233222,Khách sạn Mira Boutique Quy Nhơn (Mira Boutique Hotel Quy Nhơn),Bình Định,20 Han Mac Tu,Thành phố biển
4972256,Phuong Dong Hotel & Apartment,Bình Định,3/21 Ngo May,Phuong Nguyen Van Cu
443153,Muong Thanh Quy Nhon Hotel,Bình Định,Số 02 Nguyễn Huệ,Thành phố biển
26910673,FLC City Hotel Beach Quy Nhon,Bình Định,11 An Duong Vuong Road,Nguyen Van Cu Ward
78428571,Khách sạn Đông Dương Quy Nhơn (Khách Sạn ĐÔNG DƯƠNG Quy Nhơn),Bình Định,4 Hải Thượng L ng ng,Trần Ph
1576565,FLC Luxury Hotel Quy Nhơn (FLC Luxury Hotel Quy Nhon),Bình Định,Zone 4,Nhon Ly - Cat Tien Beach
2962032,CASA MARINA RESORT,Bình Định,Quoc lo 1D,Bai Xep khu pho 1
9050870,Khách sạn Xavia Quy Nhơn (Xavia Hotel Quy Nhon),Bình Định,lo 24 - 25 Bui Tu Toan,P. Nguyen Van Cu
38707586,Lux Homestay (Lux Homestay Quy Nhon),Bình Định,86 Vũ Bảo,Trung tâm thành phố Quy Nhơn
25805463,Khách sạn La Cactus 2 (La Cactus Hotel 2),Bình Định,03 Tran Van On,Thành phố biển
36161970,Quy Nhon Pearl - FLC Sea Tower (Quy Nhon Pearl - FLC Sea Tower ),Bình Định,No. 02 Nguyen Trung Tin,P. Nguyen Van Cu
77050217,HAKU HOME Mini Apartments & Homestay,Bình Định,2 Nguyễn Như Đỗ,Thành phố biển
59482390,LemonHouse homestay (LemonHouse HomeStay),Bình Định,No. 230,Nguyen Thi Dinh
52211152,Koiking Homestay (Koiking Homestay Quy Nhon),Bình Định,No. 15,Vo Thi Yen
37753594,Khu nghỉ dưỡng Dankbaar (DANKBAAR RESORT),Bình Định,01 Hàn Mặc Tử,Thành phố biển
60462086,FLC SEATOWER Quy Nhơn (FLC SEATOWER QUYNHON),Bình Định,44 V Thị Yến,Thành phố biển
6908956,Galaxy Hotel,Bình Định,27 Nguyễn Lạc,Phường Trần Phú
65964592,Chill House,Bình Định,140 Xuân Diệu,Thành phố biển
73310,Saigon Quy Nhon Hotel,Bình Định,24 Nguyễn Huệ,Thành phố biển
36641278,TMS Quy Nhơn - Lee Xinh,Bình Định,28 Nguyễn Huệ,phường L&#234; Lợi
9051953,Khu Nghỉ Dưỡng Seaside Boutique Quy Nhơn (Seaside Boutique Resort Quy Nhon),Bình Định,Th n 2,X Xu n Lộc
24115596,Khách sạn Mira Eco Quy Nhơn (Mira Eco Hotel Quy Nhon),Bình Định,24 Nguyen Nhu Do,Thành phố biển
35493028,Blossom Sea homestay (Blossom Sea Homestay Quy Nhon),Bình Định,270 Diên Hồng,Trung tâm thành phố Quy Nhơn
44205914,FLC Sea Tower Quy Nhơn - View Biển,Bình Định,44 Võ Thị Yến,Thanh Pho Quy Nhon Binh Dinh
78220216,Condotel TMS Quy Nhơn Beachfront (TMS Quy Nhon Beachfront Condotel ),Bình Định,28 Nguyễn Huệ,Phường Lê Lợi
2642747,Khách sạn Yến Vy 32 (Yen Vy 32 Hotel and Pub),Bình Định,32 Chuong Duong Thanh pho Quy Nhon Tinh Binh Dinh,Thành phố biển
6692821,Khách Sạn Mira Quy Nhơn (Mira Hotel Quy Nhon),Bình Định,11A Ngo May,Phuong Nguyen Van Cu
63347126,FLC Quy Nhơn Sea Condotel,Bình Định,No. 44 V Thi Yen,TP. Quy Nhon
16364148,Misa Hotel,Bình Định,102-104 Tay Son,Nguyen Van Cu ward
6767206,Thiên Hải 2 Hotel (Thien Hai 2 Hotel),Bình Định,360 Xuân Diệu,Phường Trần Phú
24290561,THANH TÙNG HOTEL (THANH TUNG HOTEL),Bình Định,90 Bùi Xuân Phái,phường Trần Hưng Đạo - TP. Quy Nhơn - T. Bình Định 65 Bùi Xuân Phái
41514364,Thao Nguyen Homestay,Bình Định,41 Nguyễn Lạc 41 nguyễn lac,phường trần phú
9854112,The Fancy House,Bình Định,304 Dien Hong,Phuong Ngo May
43435,Khu Nghỉ Dưỡng Avani Quy Nhơn (Avani Quy Nhon Resort),Bình Định,Khu vực Bai Dai,Phường Quy Nhơn Nam
79079158,Hotel Vi-vu nhìn ra biển (Hotel Vi-vu nhin ra bien),Bình Định,108 Xuân Diệu,Thành phố biển
31040701,Khách sạn Pearl Beach Quy Nhơn (Pearl Beach Hotel Quy Nhon),Bình Định,Khu do thi Dai Phu Gia,Phuong Nhon Binh
36913112,Khách sạn CIAO Quy Nhơn (CIAO HOTEL QUY NHƠN),Bình Định,36 Trần Văn Ơn,Thành phố biển
21903011,Hotel Hoàng Hưng Quy Nhơn (Hotel Hoang Hung Quy Nhon),Bình Định,51a Nguyễn Lạc 51 A Nguyễn Lạc,Phường Trần Phú
7197665,TH Quy Nhơn Hotel (TH Quy Nhon Hotel),Bình Định,Lô 19 Nguyễn Thị Thập,Thành phố biển
31493280,Tran Ocean View - FLC Sea Tower Quy Nhơn (Tran Ocean View - FLC Sea Tower Quy Nhon),Bình Định,T&#242;a nh&#224; FLC Sea Tower Số 66 V&#245; Thị Yến,Phường Nguyễn Văn Cừ
23071123,KHÁCH SẠN CALI Quy Nhơn (CALI HOTEL Quy Nhon),Bình Định,179-181-183-185 L Đức Thọ,Phường Quy Nhơn
52626203,Khách sạn Tân Thi (Tân Thi Hotel),Bình Định,140 Nguyễn Huệ,Thành phố biển
73014428,The H House Quy Nhơn (The H House Quy Nhon ),Bình Định,02 Trần Bình Trọng,Phường Lê Lợi
55815582,Căn hộ Flc Sea Tower - Chang House (Flc Sea Tower - Chang House Apartment),Bình Định,No. 44,Vo Thi Yen
15852758,Khách sạn Chài Village (Chai Village Hotel),Bình Định,Bai Nom,Thon Ly Hoa
16308715,Khách sạn Kila Boutique (The Kila Boutique Hotel),Bình Định,06 Truong Van Cua,Nguyen Van Cu Ward
6770736,Gallery homestay,Bình Định,38a Chương Dương 38A Chương Dương,Trung tâm thành phố Quy Nhơn
72125679,Khách sạn Haven Boutique Quy Nhơn (Haven Boutique Hotel Quy Nhon),Bình Định,Bai Xep fish village,Bãi Dài
1602545,FLC Luxury Resort Quy Nhơn (FLC Luxury Resort Quy Nhon),Bình Định,Zone 4,Nhon Ly - Cat Tien Beach
49682296,FLC Sea Tower Quy Nhon SeaView Condotel,Bình Định,12 Tran Van On,Nguyen Van Cu FLC Sea Tower
64637095,Ariel Homestay,Bình Định,71 Lê Thánh Tôn,Thành phố biển
63235213,XAM HOUSE hostel (XAM HOUSE HOSTEL),Bình Định,43 Nguyễn Lữ,Ngô Mây
9064028,Nhat Tan Hotel,Bình Định,02E-04 Hai Ba Trung,Thành phố biển
63990652,"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Minh Dũng - Aparment Sea View)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
33650741,"Căn hộ 65 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Căn hộ cao cấp cách biển 2 phút)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
31562846,"Căn hộ 46 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Can ho TMS Luxury Quy Nhon)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
77473025,"Nhà riêng m² 2 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Nice apartment near the sea/warm sunrise/amenities)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
23068121,"Căn hộ 200 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Sunshine Hotel Quy Nhơn)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
49945318,"Căn hộ 46 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (QUI NHON LUXURY HIGH VIEW #27 FLOORS CONDOLTEL)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
38580725,"Nhà riêng 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Hi Beach House FLC Sea Tower by Tinn - city centre)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
58895342,"Căn hộ 48 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Studio)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
59799427,"Căn hộ m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Quy Nhon Beach View Vacation Apartment)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
64837972,"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Home View Biển)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
55065844,Căn hộ du lịch Bột - Flc Sea Tower Quy Nhơn (Bột Tourist Apartment - Flc Sea Tower Quy Nhơn),Bình Định,44 Võ Thị Yến,Nguyễn Văn Cừ
35312335,"Nhà riêng 66 m² 2 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Apartment For Rent TMS)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
36922230,Lalaland hostel,Bình Định,Ngô Mây,Lalaland Hostel
80156760,"Căn hộ m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Seaview Studio w/Balcony |TMS Quy Nhon Hupasearest)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
15634536,Thanh Thanh Hotel,Bình Định,88-90 Tay Son,Nguyen Van Cu ward
80156752,"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (2BR/3Beds Seaview Balcony|TMS Quy Nhon Hupasearest)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
80156768,"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Modern OceanView Studio | TMS Quy Nhon Hupasearest)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
37034340,"Căn hộ 25 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Natri House - Căn hộ TMS )",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
33225180,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Flc Sea Tower Quy Nhơn - Vip House)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
59032699,Căn hộ Altara 2 phòng ngủ Quy Nhơn - Ali Condotel (Can ho Altara 2 phong ngu Quy Nhon - Ali Condotel),Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
32728123,"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC Sea Tower - QLTC homestay apartment)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
42106161,"Căn hộ 46 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Altara Residences )",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
43197455,"Căn hộ 1000 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Căn Hộ Altara)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
31264541,"Căn hộ 60 m² 2 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Beach front Quy Nhon Apartment )",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
32221314,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC SEA TOWER - SELENA HOME)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
32602518,"Căn hộ 96 m² 3 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Sunny Apartment Quy Nhon - Can Ho 3 Phong Ngu)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
5774608,Khách sạn Osaka Quy Nhơn (Osaka Hotel Quy Nhon),Bình Định,98A Mai Xuân Thưởng,Tp Quy Nhơn . Bình Định
46123818,"Căn hộ 88 m² 2 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Căn Hộ 2 PN View Biển)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
5662476,Quy Nhơn Homestay BnB (Quynhonhomestaybnb),Bình Định,66/2 Chang Lia,Ghenh Rang ward
59517476,"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở Trạm xe buýt (Homestay Chuyện Của Nắng - Nang's Story)",Bình Định,Thôn Huỳnh Mai,Phước Nghĩa
42105999,"Căn hộ 69 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Altara Residences )",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
33225684,"Căn hộ 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Căn hộ sát biển)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
21792079,"Nhà riêng 20 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Phòng Đôi cho gia đình với ban công lớn view núi)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
62612320,Căn hộ biển Quy Nhơn - Sunflower,Bình Định,28 Nguyễn Huệ,Phường Lê Lợi
24709167,"Căn hộ 46 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (SunBrown apartment & homestay Quy Nhơn)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
36850802,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Beachfront Quy Nhon - Holiday Apartment )",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
21903314,"Căn hộ 65 m² 2 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Luxury Homestay căn góc 2 PN riêng 65m2 - 1524)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
5984735,Anh Quan Hotel,Bình Định,65 Nguyễn Nhạc,Trung tâm thành phố Quy Nhơn
43240978,"Căn hộ 46 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC Sea Tower Quy Nhon - Studio Sea View Apartment)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
32402824,"Căn hộ 49 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC sea tower beach Quy Nhon, double)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
5186620,Mai Tra Hotel,Bình Định,45 Chuong Duong,Thành phố biển
70949879,Căn hộ khách sạn TMS Luxury Condotel - Hanna House,Bình Định,28 Nguyễn Huệ,Phường Lê Lợi
34157850,Studio FLC trung tâm Quy Nhơn 2 giường đôi,Bình Định,Nguyễn Trung Tín,FLC Sea Tower
65482122,Seaview Quy Nhon apt TMS,Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
37299925,"Căn hộ 72 m² 2 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Phú Tài Residence)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
33039615,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (View biển Gềnh Ráng)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
71447264,Căn 0711 Altara Residences- View mặt biển (Can 0711 Altara Residences- View mat bien),Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
80156761,"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Modern Studio w/Balcony Seaview | TMS Hupasearest)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
34733375,Khách sạn Lucien Quy Nhơn (Khách Sạn Quy Nhơn Lucien Hotel),Bình Định,223 Trần Hưng Đạo,Trung tâm thành phố Quy Nhơn
31202293,GRAND HYCHARMS serviced STUDIO,Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
67555882,Căn hộ TMS Quy Nhơn - Rosella (TMS Quy Nhon - Rosella Apartment),Bình Định,28 Nguyễn Huệ,Phường L Lợi
64003802,TMS Luxury Quy Nhon - KAKA House,Bình Định,28 Nguyễn Huệ,Thành phố biển
34293315,TMS Pullman Căn Hộ Cao Cấp Quy Nhơn (TMS Pullman Can Ho Cao Cap Quy Nhon),Bình Định,28 Nguyễn Huệ,Thành phố biển
33395564,"Căn hộ 64 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Căn hộ cao cấp Altara Quy Nhơn)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
25859297,"Căn hộ 48 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Mộc's House - FLC Sea Tower Quy Nhơn)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
37799388,Căn hộ TMS Quy Nhơn (Căn Hộ TMS Quy Nhơn),Bình Định,28 Nguyễn Huệ,TMS Quy Nhơn
51664357,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Quy Nhon - Mango Apartment)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
52728105,"Apartment with Sea View in Altara Residenc, Quy Nhon",Bình Định,No. 78,Tran Hung Dao
66737560,Rex Hotel - by BAY LUXURY,Bình Định,Cần Vương,Trạm xe buýt
55411072,Armin Serviced Apartment Quy Nhon,Bình Định,76 Tran Hung Dao,Armin Serviced Apartment Quy Nhon
59439770,"Căn hộ 110 m² 2 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Paris Hotel)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
32350002,"Căn hộ 95 m² 3 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (BBnB Home RESIDENCE (Qui Nhon))",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
33035537,"Căn hộ 60 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Beach view Apartment in the heart of Quy Nhon TMS)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
37913386,"Nhà trệt 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (QUY NHON TMS LUXURY APARTMENT)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
569301,Eden Hotel Quy Nhon,Bình Định,60 Mai Xuân Thưởng,Trung tâm thành phố Quy Nhơn
13444004,"Nhà mặt đất 500 m² 13 phòng ngủ, 13 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Hotel 86 Tran Khanh Du)",Bình Định,Trung tâm thành phố Quy Nhơn,Quy Nhơn (Bình Định)
10272171,An Lac Homestay Phong Gia dinh,Bình Định,24 Nguyen Trung Truc,tp Quy Nhon
34411743,"Căn hộ 71 m² 2 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Unnamed property)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
77637921,Căn hộ Quy Nhơn - FLC Sea Tower (Quy Nhơn Aparment - FLC sea tower),Bình Định,01 Nguyễn Trung T n,Thành phố biển
61232738,Khách sạn Thiên Các (Thien Cac Hotel),Bình Định,L 8 Nguyễn Tư,Trung tâm thành phố Quy Nhơn
63303017,"Căn hộ 66 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Amazing 2 bed-room sea view Quy Nhon Vietnam)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
24303784,"Căn hộ 48 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (HYGGE NEST - Quy Nhon Beachfront Studio Apartment)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
56386058,TMS LaCas Quy Nhơn - Hệ Thống Căn Hộ Giá Rẻ (TMS LaCas Quy Nhon - He Thong Can Ho Gia Re),Bình Định,28 Nguyễn Huệ,Thành phố biển
45032919,Green Hotel Quy Nhơn - Hostel,Bình Định,08 Chuong Duong,Nguyen Van Cu Ward
34728823,"Căn hộ 2 phòng ngủ trực biển Quy Nhơn, TMS Pullman căn góc (Can ho 2 phong ngu truc bien Quy Nhon, TMS Pullman can goc)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
39061716,FLC Sea Tower Quy Nhơn - SeaSandSun (FLC Sea Tower Quy Nhon - SeaSandSun),Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
35158314,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Beachfront Apartment with Direct Sea View in Anh Boi)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
79996766,Ariel Homestay,Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
45032495,Mira Hotel,Bình Định,11A Ngo May,Nguyen Van Cu Ward
69176878,Aloha Quy Nhon,Bình Định,50 Le Lợi,Trung tâm thành phố Quy Nhơn
285380,Khách sạn Sunflowers (Hoang Yen Canary Hotel),Bình Định,số 13-15-17,đường Nguyễn Huệ
33815882,"Căn hộ 74 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (LAYLAHOME Căn hộ cao cấp Phú Tài Residense)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
55624250,Căn hộ studio 50 m² có 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (FLC Sea Tower View Biển Quy Nhơn),Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
31040339,"Căn hộ 67 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Armin Homes 2 Bedroom Harbour View Altara Quy Nhon)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
31638521,"Căn hộ 47 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (TMS Quy Nhon 2112)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
38044004,"Căn hộ 45 m² 2 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (Căn hộ tầng 12 phòng 03)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
6717362,"Nhà mặt đất 120 m² 3 phòng ngủ, 2 phòng tắm riêng ở Thành phố biển (Container House Quy Nhon Homestay)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
33546437,"Nhà riêng 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Quy Nhơn (KENNY HOMESTAY)",Bình Định,Trung tâm thành phố Quy Nhơn,Quy Nhơn (Bình Định)
32831519,"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thành phố biển (Căn hộ Alrata Quy Nhơn xinh đẹp)",Bình Định,Thành phố biển,Quy Nhơn (Bình Định)
23145356,TMS Quy Nhon Luxury homestay (TMS Quy Nhon Luxury Homestay),Bình Định,28,Căn hộ TMS LUXURY HOTEL & RESIDENCES Quy Nhơn
36159995,Căn hộ Altara Quy Nhơn (Altara Apartments Quy Nhon),Bình Định,76 Trần Hưng Đạo,Quy Nhon
