room_type_id,room_amenities
3237,"[{'amenity': 'Hướng Thành phố', 'type': 'views'}, {'amenity': 'Bồn tắm/vòi sen riêng', 'type': 'bathtub'}, {'amenity': 'Phòng tắm chung', 'type': 'bathrooms'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Phòng tắm đứng', 'type': 'bathrooms'}, {'amenity': 'vào suối nước nóng', 'type': 'hot-spring-access'}, {'amenity': 'Wi-Fi [miễn phí]', 'type': 'wifi'}, {'amenity': 'Được vào phòng chờ Thương Gia', 'type': 'views'}, {'amenity': 'Rèm che ánh sáng', 'type': 'blackout-curtains'}, {'amenity': 'Đồ uống mời khách miễn phí', 'type': 'free-welcome-drink'}, {'amenity': '25 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn, 1 bé (0-6 tuổi) ở MIỄN PHÍ!', 'type': None}, {'amenity': '1 giường đôi lớn', 'type': 'bed'}]"
3238,"[{'amenity': 'Hướng Ngoài trời', 'type': 'views'}, {'amenity': 'Ấm nước điện', 'type': 'confirmation-instant'}, {'amenity': 'phòng tắm riêng', 'type': 'bathrooms'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Phòng tắm đứng', 'type': 'bathrooms'}, {'amenity': 'Được vào phòng chờ Thương Gia', 'type': 'views'}, {'amenity': 'Đồ dùng cho giấc ngủ thoải mái', 'type': 'confirmation-instant'}, {'amenity': 'Rượu', 'type': 'confirmation-instant'}, {'amenity': 'Nước đóng chai miễn phí', 'type': 'complimentary-bottled-water'}, {'amenity': 'Tủ lạnh', 'type': 'refrigerator'}, {'amenity': '35 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn', 'type': None}, {'amenity': '1 giường đôi lớn', 'type': 'bed'}]"
3239,"[{'amenity': 'Hướng Thành phố', 'type': 'views'}, {'amenity': 'Ấm nước điện', 'type': 'confirmation-instant'}, {'amenity': 'Bồn tắm/vòi sen riêng', 'type': 'bathtub'}, {'amenity': 'phòng tắm riêng', 'type': 'bathrooms'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Vòi sen', 'type': 'shower'}, {'amenity': 'Wi-Fi [miễn phí]', 'type': 'wifi'}, {'amenity': 'Được vào phòng chờ Thương Gia', 'type': 'views'}, {'amenity': 'Đồ dùng cho giấc ngủ thoải mái', 'type': 'confirmation-instant'}, {'amenity': 'Nước đóng chai miễn phí', 'type': 'complimentary-bottled-water'}, {'amenity': '55 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!', 'type': None}, {'amenity': '2 giường đơn', 'type': 'bed'}]"
3240,"[{'amenity': 'Hướng Thành phố', 'type': 'views'}, {'amenity': 'Ấm nước điện', 'type': 'confirmation-instant'}, {'amenity': 'Bồn tắm', 'type': 'bathtub'}, {'amenity': 'phòng tắm riêng', 'type': 'bathrooms'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Vòi sen', 'type': 'shower'}, {'amenity': 'Wi-Fi [miễn phí]', 'type': 'wifi'}, {'amenity': 'Được vào phòng chờ Thương Gia', 'type': 'views'}, {'amenity': 'Rèm che ánh sáng', 'type': 'blackout-curtains'}, {'amenity': 'Tủ lạnh nhỏ trong phòng', 'type': 'refrigerator'}, {'amenity': '55 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!', 'type': None}, {'amenity': '1 giường lớn', 'type': 'bed'}]"
3241,"[{'amenity': 'Hướng Thành phố', 'type': 'views'}, {'amenity': 'Bồn tắm', 'type': 'bathtub'}, {'amenity': 'phòng tắm riêng', 'type': 'bathrooms'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Phòng tắm đứng', 'type': 'bathrooms'}, {'amenity': 'Wi-Fi [miễn phí]', 'type': 'wifi'}, {'amenity': 'Chăn điện', 'type': 'electric-blanket'}, {'amenity': 'Đồ uống mời khách miễn phí', 'type': 'free-welcome-drink'}, {'amenity': 'Tủ lạnh nhỏ trong phòng', 'type': 'refrigerator'}, {'amenity': 'Cà phê hòa tan miễn phí', 'type': 'complimentary-instant-coffee'}, {'amenity': '25 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 3 người lớn, 1 bé (0-6 tuổi) ở MIỄN PHÍ!', 'type': None}, {'amenity': '1 giường đôi lớn hoặc 2 giường đơn', 'type': 'bed'}]"
3242,"[{'amenity': 'Hướng Sân trong', 'type': 'views'}, {'amenity': 'phòng tắm riêng', 'type': 'bathrooms'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Phòng tắm đứng', 'type': 'bathrooms'}, {'amenity': 'Wi-Fi [miễn phí]', 'type': 'wifi'}, {'amenity': 'Rèm che ánh sáng', 'type': 'blackout-curtains'}, {'amenity': 'Điều hòa', 'type': 'air-conditioning'}, {'amenity': 'Đồ uống mời khách miễn phí', 'type': 'free-welcome-drink'}, {'amenity': 'Tủ lạnh nhỏ trong phòng', 'type': 'refrigerator'}, {'amenity': 'Cà phê hòa tan miễn phí', 'type': 'complimentary-instant-coffee'}, {'amenity': '18 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn, 1 bé (0-6 tuổi) ở MIỄN PHÍ!', 'type': None}, {'amenity': '1 giường đôi lớn', 'type': 'bed'}]"
3243,"[{'amenity': 'Hướng Vườn', 'type': 'views'}, {'amenity': 'Ấm nước điện', 'type': 'confirmation-instant'}, {'amenity': 'phòng tắm riêng', 'type': 'bathrooms'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Vòi sen', 'type': 'shower'}, {'amenity': 'Wi-Fi [miễn phí]', 'type': 'wifi'}, {'amenity': 'Đồ dùng cho giấc ngủ thoải mái', 'type': 'confirmation-instant'}, {'amenity': 'Tủ lạnh', 'type': 'refrigerator'}, {'amenity': 'Ban công/sân hiên', 'type': 'balcony-terrace'}, {'amenity': 'Cửa sổ mở', 'type': None}, {'amenity': '25 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn', 'type': None}, {'amenity': '1 giường lớn', 'type': 'bed'}]"
3244,"[{'amenity': 'Hướng Đường phố', 'type': 'views'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Vòi sen', 'type': 'shower'}, {'amenity': 'Wi-Fi [miễn phí]', 'type': 'wifi'}, {'amenity': 'Ấm nước', 'type': 'confirmation-instant'}, {'amenity': 'Ban công/sân hiên', 'type': 'balcony-terrace'}, {'amenity': 'Cửa sổ mở', 'type': None}, {'amenity': 'Tủ quần áo', 'type': 'closet'}, {'amenity': 'Hành lang ngoài', 'type': 'confirmation-instant'}, {'amenity': 'Không hút thuốc', 'type': 'non-smoking-room'}, {'amenity': '30 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn', 'type': None}, {'amenity': '1 giường lớn', 'type': 'bed'}]"
3245,"[{'amenity': 'Hướng Ngoài trời', 'type': 'views'}, {'amenity': 'phòng tắm riêng', 'type': 'bathrooms'}, {'amenity': 'Điều hòa', 'type': 'air-conditioning'}, {'amenity': '25 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn', 'type': None}, {'amenity': '1 giường đôi', 'type': 'bed'}]"
3246,"[{'amenity': 'Hướng Thành phố', 'type': 'views'}, {'amenity': 'Bồn tắm/vòi sen riêng', 'type': 'bathtub'}, {'amenity': 'phòng tắm riêng', 'type': 'bathrooms'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Vòi sen', 'type': 'shower'}, {'amenity': 'Phòng xông khô', 'type': 'confirmation-instant'}, {'amenity': 'Wi-Fi [miễn phí]', 'type': 'wifi'}, {'amenity': 'Được vào phòng chờ Thương Gia', 'type': 'views'}, {'amenity': 'Rèm che ánh sáng', 'type': 'blackout-curtains'}, {'amenity': 'Điều hòa', 'type': 'air-conditioning'}, {'amenity': '34 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn, 1 bé (0-11 tuổi) ở MIỄN PHÍ!', 'type': None}, {'amenity': '2 giường đơn hoặc 1 giường đôi', 'type': 'bed'}]"
3247,"[{'amenity': 'Hướng Hồ', 'type': 'views'}, {'amenity': 'Bồn tắm/vòi sen riêng', 'type': 'bathtub'}, {'amenity': 'phòng tắm riêng', 'type': 'bathrooms'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Vòi sen', 'type': 'shower'}, {'amenity': 'Wi-Fi [miễn phí]', 'type': 'wifi'}, {'amenity': 'Rèm che ánh sáng', 'type': 'blackout-curtains'}, {'amenity': 'Điều hòa', 'type': 'air-conditioning'}, {'amenity': 'Tủ lạnh nhỏ trong phòng', 'type': 'refrigerator'}, {'amenity': 'Trà miễn phí', 'type': 'complimentary-tea'}, {'amenity': '34 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn, 1 bé (0-11 tuổi) ở MIỄN PHÍ!', 'type': None}, {'amenity': '1 giường lớn', 'type': 'bed'}]"
3248,"[{'amenity': 'Ấm nước điện', 'type': 'confirmation-instant'}, {'amenity': 'Bồn tắm/vòi sen riêng', 'type': 'bathtub'}, {'amenity': 'phòng tắm riêng', 'type': 'bathrooms'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Vòi sen', 'type': 'shower'}, {'amenity': 'Wi-Fi [miễn phí]', 'type': 'wifi'}, {'amenity': 'Đồ dùng cho giấc ngủ thoải mái', 'type': 'confirmation-instant'}, {'amenity': 'Điều hòa', 'type': 'air-conditioning'}, {'amenity': 'Tủ lạnh nhỏ trong phòng', 'type': 'refrigerator'}, {'amenity': 'Cà phê hòa tan miễn phí', 'type': 'complimentary-instant-coffee'}, {'amenity': '45 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn', 'type': None}, {'amenity': '2 giường đơn', 'type': 'bed'}]"
3249,"[{'amenity': 'Ấm nước điện', 'type': 'confirmation-instant'}, {'amenity': 'Bồn tắm/vòi sen riêng', 'type': 'bathtub'}, {'amenity': 'phòng tắm riêng', 'type': 'bathrooms'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Vòi sen', 'type': 'shower'}, {'amenity': 'Wi-Fi [miễn phí]', 'type': 'wifi'}, {'amenity': 'Rèm che ánh sáng', 'type': 'blackout-curtains'}, {'amenity': 'Tủ lạnh nhỏ trong phòng', 'type': 'refrigerator'}, {'amenity': 'Cà phê hòa tan miễn phí', 'type': 'complimentary-instant-coffee'}, {'amenity': 'Tủ lạnh', 'type': 'refrigerator'}, {'amenity': '45 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn', 'type': None}, {'amenity': '1 giường đôi lớn', 'type': 'bed'}]"
3250,"[{'amenity': 'Bồn tắm', 'type': 'bathtub'}, {'amenity': 'phòng tắm riêng', 'type': 'bathrooms'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Vòi sen', 'type': 'shower'}, {'amenity': 'Wi-Fi [miễn phí]', 'type': 'wifi'}, {'amenity': 'Đồ dùng cho giấc ngủ thoải mái', 'type': 'confirmation-instant'}, {'amenity': 'Nước đóng chai miễn phí', 'type': 'complimentary-bottled-water'}, {'amenity': 'Ấm nước', 'type': 'confirmation-instant'}, {'amenity': 'Tủ lạnh', 'type': 'refrigerator'}, {'amenity': 'Tủ quần áo', 'type': 'closet'}, {'amenity': '20 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn', 'type': None}, {'amenity': '1 giường đôi', 'type': 'bed'}]"
3251,"[{'amenity': 'Bồn tắm', 'type': 'bathtub'}, {'amenity': 'phòng tắm riêng', 'type': 'bathrooms'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Vòi sen', 'type': 'shower'}, {'amenity': 'Wi-Fi [miễn phí]', 'type': 'wifi'}, {'amenity': 'Đồ dùng cho giấc ngủ thoải mái', 'type': 'confirmation-instant'}, {'amenity': 'Nước đóng chai miễn phí', 'type': 'complimentary-bottled-water'}, {'amenity': 'Ấm nước', 'type': 'confirmation-instant'}, {'amenity': 'Tủ lạnh', 'type': 'refrigerator'}, {'amenity': 'Tủ quần áo', 'type': 'closet'}, {'amenity': '25 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn', 'type': None}, {'amenity': '1 giường đôi', 'type': 'bed'}]"
3423,"[{'amenity': 'Hướng Thành phố', 'type': 'views'}, {'amenity': '3 phòng tắm', 'type': 'bathrooms'}, {'amenity': 'Phòng tắm chung', 'type': 'bathrooms'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Vòi sen', 'type': 'shower'}, {'amenity': 'Wi-Fi [miễn phí]', 'type': 'wifi'}, {'amenity': 'Rèm che ánh sáng', 'type': 'blackout-curtains'}, {'amenity': 'Điều hòa', 'type': 'air-conditioning'}, {'amenity': 'Phòng thay đồ', 'type': 'dressing-room'}, {'amenity': 'Không hút thuốc', 'type': 'non-smoking-room'}, {'amenity': '30 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 1 người lớn', 'type': None}, {'amenity': '6 giường tầng', 'type': 'bed'}]"
3424,"[{'amenity': 'Ấm nước điện', 'type': 'confirmation-instant'}, {'amenity': 'phòng tắm riêng', 'type': 'bathrooms'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Vòi sen', 'type': 'shower'}, {'amenity': 'Wi-Fi [miễn phí]', 'type': 'wifi'}, {'amenity': 'Đồ dùng cho giấc ngủ thoải mái', 'type': 'confirmation-instant'}, {'amenity': 'Điều hòa', 'type': 'air-conditioning'}, {'amenity': 'Tủ lạnh nhỏ trong phòng', 'type': 'refrigerator'}, {'amenity': 'Nước đóng chai miễn phí', 'type': 'complimentary-bottled-water'}, {'amenity': 'Tủ lạnh', 'type': 'refrigerator'}, {'amenity': '20 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn, 1 bé (0-9 tuổi) ở MIỄN PHÍ!', 'type': None}, {'amenity': '1 giường đôi', 'type': 'bed'}]"
3425,"[{'amenity': 'Hướng Ngoài trời', 'type': 'views'}, {'amenity': 'Ấm nước điện', 'type': 'confirmation-instant'}, {'amenity': 'phòng tắm riêng', 'type': 'bathrooms'}, {'amenity': 'Đồ dùng cho giấc ngủ thoải mái', 'type': 'confirmation-instant'}, {'amenity': 'Điều hòa', 'type': 'air-conditioning'}, {'amenity': 'Ban công/sân hiên', 'type': 'balcony-terrace'}, {'amenity': 'Giường cực dài', 'type': 'bed'}, {'amenity': 'Tủ quần áo', 'type': 'closet'}, {'amenity': '60 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 3 người lớn', 'type': None}, {'amenity': '2 giường lớn', 'type': 'bed'}]"
3426,"[{'amenity': 'Tối đa 2 người lớn', 'type': None}]"
3427,"[{'amenity': 'Hướng Vườn', 'type': 'views'}, {'amenity': 'Ấm nước điện', 'type': 'confirmation-instant'}, {'amenity': 'phòng tắm riêng', 'type': 'bathrooms'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Vòi sen', 'type': 'shower'}, {'amenity': 'Wi-Fi [miễn phí]', 'type': 'wifi'}, {'amenity': 'Được vào phòng chờ Thương Gia', 'type': 'views'}, {'amenity': 'Rèm che ánh sáng', 'type': 'blackout-curtains'}, {'amenity': 'Điều hòa', 'type': 'air-conditioning'}, {'amenity': 'Tủ lạnh nhỏ trong phòng', 'type': 'refrigerator'}, {'amenity': '25 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn', 'type': None}, {'amenity': '1 giường đôi', 'type': 'bed'}]"
3428,"[{'amenity': 'Hướng Thành phố', 'type': 'views'}, {'amenity': 'Ấm nước điện', 'type': 'confirmation-instant'}, {'amenity': 'Bồn tắm/vòi sen riêng', 'type': 'bathtub'}, {'amenity': 'phòng tắm riêng', 'type': 'bathrooms'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Phòng tắm đứng', 'type': 'bathrooms'}, {'amenity': 'Wi-Fi [miễn phí]', 'type': 'wifi'}, {'amenity': 'Rèm che ánh sáng', 'type': 'blackout-curtains'}, {'amenity': 'Điều hòa', 'type': 'air-conditioning'}, {'amenity': 'Trái cây/đồ ăn vặt', 'type': 'confirmation-instant'}, {'amenity': '35 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 3 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!', 'type': None}, {'amenity': '1 giường đôi lớn', 'type': 'bed'}]"
3429,"[{'amenity': 'Tối đa 2 người lớn', 'type': None}]"
3430,"[{'amenity': 'Hướng Ngoài trời', 'type': 'views'}, {'amenity': 'Ấm nước điện', 'type': 'confirmation-instant'}, {'amenity': 'Bồn tắm', 'type': 'bathtub'}, {'amenity': 'phòng tắm riêng', 'type': 'bathrooms'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Vòi sen', 'type': 'shower'}, {'amenity': 'Nước đóng chai miễn phí', 'type': 'complimentary-bottled-water'}, {'amenity': 'Tủ lạnh', 'type': 'refrigerator'}, {'amenity': 'Ban công/sân hiên', 'type': 'balcony-terrace'}, {'amenity': 'Điều hòa cá nhân', 'type': 'air-conditioning'}, {'amenity': '25 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn', 'type': None}, {'amenity': '1 giường đôi', 'type': 'bed'}]"
3431,"[{'amenity': 'Hướng Ngoài trời', 'type': 'views'}, {'amenity': 'Ấm nước điện', 'type': 'confirmation-instant'}, {'amenity': 'phòng tắm riêng', 'type': 'bathrooms'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Vòi sen', 'type': 'shower'}, {'amenity': 'Nước đóng chai miễn phí', 'type': 'complimentary-bottled-water'}, {'amenity': 'Tủ lạnh', 'type': 'refrigerator'}, {'amenity': 'Điều hòa cá nhân', 'type': 'air-conditioning'}, {'amenity': '15 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn', 'type': None}, {'amenity': '1 giường đôi', 'type': 'bed'}]"
3432,"[{'amenity': 'Hướng Ngoài trời', 'type': 'views'}, {'amenity': 'Ấm nước điện', 'type': 'confirmation-instant'}, {'amenity': 'phòng tắm riêng', 'type': 'bathrooms'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Vòi sen', 'type': 'shower'}, {'amenity': 'Nước đóng chai miễn phí', 'type': 'complimentary-bottled-water'}, {'amenity': 'Tủ lạnh', 'type': 'refrigerator'}, {'amenity': 'Điều hòa cá nhân', 'type': 'air-conditioning'}, {'amenity': '15 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn', 'type': None}, {'amenity': '1 giường đôi', 'type': 'bed'}]"
3433,"[{'amenity': 'Hướng Thành phố', 'type': 'views'}, {'amenity': 'phòng tắm riêng', 'type': 'bathrooms'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Vòi sen', 'type': 'shower'}, {'amenity': 'Truy cập Internet - không dây', 'type': 'wifi'}, {'amenity': 'Điều hòa', 'type': 'air-conditioning'}, {'amenity': 'Ấm nước', 'type': 'confirmation-instant'}, {'amenity': 'Tủ lạnh', 'type': 'refrigerator'}, {'amenity': 'Ban công/sân hiên', 'type': 'balcony-terrace'}, {'amenity': 'Cửa sổ', 'type': None}, {'amenity': '25 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn', 'type': None}, {'amenity': '1 giường đôi', 'type': 'bed'}]"
3434,"[{'amenity': 'Hướng Thành phố', 'type': 'views'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Vòi sen', 'type': 'shower'}, {'amenity': 'Rèm che ánh sáng', 'type': 'blackout-curtains'}, {'amenity': 'Điều hòa', 'type': 'air-conditioning'}, {'amenity': 'Tủ lạnh nhỏ trong phòng', 'type': 'refrigerator'}, {'amenity': 'Ban công/sân hiên', 'type': 'balcony-terrace'}, {'amenity': 'Cửa sổ', 'type': None}, {'amenity': 'Tủ quần áo', 'type': 'closet'}, {'amenity': 'Hành lang ngoài', 'type': 'confirmation-instant'}, {'amenity': '30 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn', 'type': None}, {'amenity': '1 giường đôi lớn', 'type': 'bed'}]"
3435,"[{'amenity': 'Hướng Đường phố', 'type': 'views'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Phòng tắm đứng', 'type': 'bathrooms'}, {'amenity': 'Wi-Fi [miễn phí]', 'type': 'wifi'}, {'amenity': 'Rèm che ánh sáng', 'type': 'blackout-curtains'}, {'amenity': 'Trái cây/đồ ăn vặt', 'type': 'confirmation-instant'}, {'amenity': 'Cà phê hòa tan miễn phí', 'type': 'complimentary-instant-coffee'}, {'amenity': 'Ấm nước', 'type': 'confirmation-instant'}, {'amenity': 'Ban công/sân hiên', 'type': 'balcony-terrace'}, {'amenity': 'Phòng thay đồ', 'type': 'dressing-room'}, {'amenity': '20 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn, 1 bé (0-17 tuổi) ở MIỄN PHÍ!', 'type': None}, {'amenity': '1 giường đôi lớn', 'type': 'bed'}]"
3436,"[{'amenity': 'Hướng Đường phố', 'type': 'views'}, {'amenity': 'Máy sấy tóc', 'type': 'hair-dryer'}, {'amenity': 'Vòi sen', 'type': 'shower'}, {'amenity': 'Wi-Fi [miễn phí]', 'type': 'wifi'}, {'amenity': 'Rèm che ánh sáng', 'type': 'blackout-curtains'}, {'amenity': 'Trái cây/đồ ăn vặt', 'type': 'confirmation-instant'}, {'amenity': 'Cà phê hòa tan miễn phí', 'type': 'complimentary-instant-coffee'}, {'amenity': 'Ấm nước', 'type': 'confirmation-instant'}, {'amenity': 'Cửa sổ có thể mở ra', 'type': None}, {'amenity': 'tầng cao', 'type': 'high-floor'}, {'amenity': '20 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn, 1 bé (0-17 tuổi) ở MIỄN PHÍ!', 'type': None}, {'amenity': '1 giường đôi lớn', 'type': 'bed'}]"
3437,"[{'amenity': 'Không hút thuốc', 'type': 'non-smoking-room'}, {'amenity': '16 m²', 'type': 'sqm'}, {'amenity': 'Tối đa 2 người lớn', 'type': None}, {'amenity': '2 giường đơn', 'type': 'bed'}]"
